"state","county","votes","candidate","party","office","district","state_po","state_fips","state_cen","state_ic","mode","version","special","writein","stage","year"
"Kentucky","Woodford",5277,"Matt Bevin","republican","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Adair",99,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Allen",96,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Anderson",220,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Ballard",54,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Barren",256,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Bath",70,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Bell",98,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Boone",970,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Bourbon",123,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Boyd",331,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Boyle",198,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Bracken",102,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Breathitt",53,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Breckinridge",175,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Bullitt",700,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Butler",73,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Caldwell",72,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Calloway",251,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Campbell",638,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Carlisle",34,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Carroll",65,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Carter",227,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Casey",66,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Christian",296,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Clark",238,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Clay",96,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Clinton",45,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Crittenden",66,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Cumberland",33,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Daviess",805,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Edmonson",59,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Elliott",42,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Estill",91,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Fayette",1719,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Fleming",81,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Floyd",279,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Franklin",493,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Fulton",18,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Gallatin",69,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Garrard",119,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Grant",154,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Graves",315,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Grayson",201,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Green",67,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Greenup",259,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Hancock",113,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Hardin",710,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Harlan",136,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Harrison",120,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Hart",116,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Henderson",225,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Henry",110,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Hickman",22,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Hopkins",304,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Jackson",86,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Jefferson",4170,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Jessamine",360,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Johnson",192,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Kenton",1082,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Knott",92,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Knox",169,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Larue",121,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Laurel",397,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Lawrence",71,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Lee",47,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Leslie",51,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Letcher",139,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Lewis",103,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Lincoln",154,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Livingston",55,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Logan",165,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Lyon",43,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Madison",705,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Magoffin",77,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Marion",119,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Marshall",290,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Martin",55,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Mason",111,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","McCracken",355,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","McCreary",126,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","McLean",95,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Meade",246,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Menifee",44,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Mercer",152,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Metcalfe",101,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Monroe",61,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Montgomery",144,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Morgan",96,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Muhlenberg",160,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Nelson",331,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Nicholas",47,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Ohio",224,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Oldham",551,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Owen",68,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Owsley",32,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Pendleton",92,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Perry",114,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Pike",466,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Powell",78,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Pulaski",419,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Robertson",16,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Rockcastle",102,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Rowan",130,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Russell",105,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Scott",458,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Shelby",343,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Simpson",80,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Spencer",161,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Taylor",153,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Todd",80,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Trigg",84,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Trimble",69,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Union",98,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Warren",558,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Washington",96,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Wayne",90,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Webster",90,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Whitley",218,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Wolfe",39,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
"Kentucky","Woodford",227,"John Hicks","libertarian","Governor","statewide","KY",21,61,51,"total","11/06/2019 3:10 AM","FALSE","FALSE","gen","2019"
